dao	1781753
jteky	1446661
hwc	750577
cnne	1704720
fele	38725
nvg	1090116
livn	1639691
dnmr	1779020
bfly	1804176
cig	1157557
fhb	36377
becn	1124941
ebc	1810546
stay	1581164
urbn	912615
arry	1820721
legn	1801198
fti	1681459
innv	1834376
ale	66756
abg	1144980
sdipf	1562040
insm	1104506
cnmd	816956
unvr	1494319
aimc	1374535
hi	1417398
ptct	1070081
adnt	1670541
lgih	1580670
etrn	1747009
rsi	1793659
spb	109177
eye	1710155
amba	1280263
diod	29002
cwk	1628369
mant	892537
ait	109563
ag	1308648
safm	812128
crnc	1768267
atco	1794846
ccu	888746
eqc	803649
brfs	1122491
isbc	1594012
go	1771515
goco	1808220
amn	1142750
spsc	1092699
lpsn	1102993
utz	1739566
save	1498710
nuva	1142596
cmc	22444
wri	828916
anioy	1438557
vsh	103730
mara	1507605
pci	1558629
cpa	1345105
cron	1656472
jmia	1756708
tls	320121
abm	771497
igt	1619762
epr	1045450
bbby	886158
agio	1439222
ramp	733269
vc	1111335
verx	1806837
rog	84748
blkb	1280058
snbr	827187
mcy	64996
stmp	1082923
eght	1023731
trq	1158041
wor	108516
cldr	1535379
nhi	877860
ps	1725579
pch	1338749
cmd	19446
bkuh	1440153
form	1039399
vsat	797721
imab	1778016
apls	1492422
sfrgy	1571549
hmsy	1196501
dan	26780
ifs	1615903
rvmd	1628171
aple	1418121
cwst	911177
kfy	56679
dorm	868780
bxs	1299939
nsit	932696
sfbs	1430723
lgf-a	929351
mth	833079
bipc	1788348
bpxxy	1567024
nwe	73088
cdlx	1666071
rvlv	1746618
vcyt	1384101
ago	1273813
ava	104918
caty	861842
asb	7789
kmt	55242
pdce	77877
sxt	310142
cno	1224608
bbu	1654795
opch	1014739
pd	1568100
cdna	1217234
swtx	1773427
fskr	1525759
prlb	1443669
sogo	1713947
lcii	763744
celh	1341766
mc	1596967
esba	1553079
onb	707179
nad	1083839
mmyt	1495153
gatx	40211
rlay	1812364
lila	1712184
fn	1408710
irbt	1159167
vrnt	1166388
enr	1632790
sun	1552275
nsp	1000753
ibp	1580905
esrt	1541401
peb	1474098
sfnc	90498
azihy	1533475
atkr	1666138
ssrm	921638
colb	887343
focs	1651052
cns	1284812
clov	1801170
mik	1593936
alks	1520262
cixx	1829948
hgv	1674168
bzun	1625414
root	1788882
ngvt	1653477
riot	1167419
tsem	928876
wd	1497770
anhgy	1602277
egfey	1437178
cwh	1669779
ibtx	1564618
til	1789769
lxp	910108
ful	39368
hl	719413
wern	793074
bli	1689657
goev	1750153
ddd	910638
jgccy	1446662
agi	1178819
ktos	1069258
mmsi	856982
out	1579877
bndsy	1438556
dnp	806628
krtx	1771917
cnx	1070412
momo	1610601
ccoi	1158324
arvn	1655759
rcii	933036
coop	933136
posh	1825480
trn	99780
aagh	1098009
www	110471
eat	703351
cvbf	354647
asccy	1600930
tex	97216
golf	1672013
onto	704532
sstk	1549346
eaf	931148
ng	1173420
sum	1621563
ccohf	1461283
si	1312109
clny	1679688
sfm	1575515
jjsf	785956
bcucy	1581285
frhc	924805
ofc	860546
pcrx	1396814
shoo	913241
trup	1371285
cvlt	1169561
psec	1287032
pdco	891024
iboc	315709
aqua	1604643
prg	1808834
veon	1468091
comm	1517228
hp	46765
opk	944809
ths	1320695
jw-a	107140
fubo	1484769
fhi	1056288
exls	1297989
yala	1794350
mor	1340243
band	1514416
usm	821130
aub	883948
cim	1409493
taro	906338
flgt	1674930
matx	3453
anat	1801075
swn	7332
spt	1517375
regi	1463258
prld	1678660
ucbi	857855
ghc	104889
fgen	921299
rckt	1281895
nstg	1401708
itgr	1114483
cbt	16040
crlbf	1832928
psmt	1041803
kw	1408100
enbl	1591763
pzza	901491
crsr	1743759
aozoy	1383906
fibk	860413
twou	1459417
nsa	1618563
svnby	1464794
csod	1401680
manu	1549107
pjt	1626115
scl	94049
yelp	1345016
indb	776901
klic	56978
can	1780652
vvnt	1713952
atrc	1323885
dsp	1828791
thnpy	1792045
lob	1462120
flr	1124198
kncay	1447125
cort	1088856
hri	1364479
exg	1379438
hth	1265131
seer	1726445
cwt	1035201
avav	1368622
ctb	24491
nni	1258602
edit	1650664
aca	1739445
brc	746598
vg	1272830
sig	832988
ar	1433270
rock	912562
smpl	1702744
bft	1818355
awr	1056903
ese	866706
arnc	1790982
zim	1654126
ael	1039828
mtdr	1520006
laur	912766
bmi	9092
carg	1494259
fcfs	840489
fult	700564
door	893691
meoh	886977
ax	1299709
bnl	1424182
tree	1434621
cent	887733
fun	811532
ktb	1760965
mic	1289790
gef	43920
noah	1499543
bnr	1792267
csiq	1375877
sitc	894315
ostk	1130713
coke	317540
sho	1295810
mgy	1698990
gpi	1031203
csq	1275214
bmez	1785971
ptve	1527508
evtc	1559865
vne	1733186
qntqy	1350865
dy	67215
skyw	793733
clne	1368265
med	910329
aeva	1789029
main	1396440
sanm	897723
nuvb	1811063
ain	819793
bvn	1013131
flow	1641991
mime	1644675
nus	1021561
mgee	1161728
mur	717423
ailih	18654
spxc	88205
fix	1035983
gdot	1386278
igms	1496323
jeld	1674335
mog-a	67887
inmd	1742692
plxs	785786
svmk	1739936
sgry	1638833
bstz	1768666
joe	745308
jehly	867536
brp	1781755
omi	75252
unit	1620280
ati	1018963
rusha	1012019
utf	1275617
alxo	1810182
prmw	884713
cake	887596
tjbh	1499785
amcx	1514991
grwg	1604868
hmy	1023514
orgo	1661181
hims	1773751
itci	1567514
jack	807882
gbt	1629137
niu	1744781
b	9984
rlj	1511337
rrc	315852
fold	1178879
dcph	1654151
cade	1614184
mtx	891014
fmbi	702325
frme	712534
cmpr	1262976
iosp	1054905
gbdc	1476765
tds	1051512
omab	1378239
xncr	1326732
navi	1593538
mgln	19411
vnom	1602065
nvmi	1109345
maxr	1121142
eprt	1728951
raas	1804583
tac	1144800
lthm	1742924
trox	1530804
tse	1519061
mxl	1288469
wgo	107687
ftai	1590364
myte	1831907
hkib	1769731
lgnd	886163
mlhr	66382
vcel	887359
sky	90896
fbp	1057706
cnk	1385280
cub	26076
srne	850261
calx	1406666
fsk	1422183
big	768835
teo	932470
shen	354963
wafd	936528
phr	1412408
wsfs	828944
fwrd	912728
lkncy	1767582
fbc	1033012
ontf	1110611
dpuky	1526593
pubm	1422930
rnst	715072
wsbc	203596
blmn	1546417
max	1818383
banf	760498
gb	1799983
tph	1561680
egov	1065332
avya	1418100
mli	89439
whd	1699136
nuv	812801
md	893949
nzf	1137887
cyrx	1124524
dqws	1652561
amrn	897448
axnx	1603756
xper	1803696
gcmg	1819796
rcus	1724521
ffbc	708955
sji	91928
tigr	1756699
mfgp	1359711
ihrt	1400891
pslv	1494728
ctre	1590717
bcat	1809541
hyfm	1695295
rpai	1222840
gsat	1366868
hlio	1024795
msge	1795250
sats	1415404
azul	1432364
etwo	1800347
accd	1481646
om	1484612
fss	277509
hubg	940942
ruby	1709401
ltcn	1732406
vldr	1745317
pbh	1295947
vtkly	913744
fnma	310522
stra	1013934
kaiky	1447126
ipar	822663
mythy	1437470
axsm	1579428
ako-a	925261
cde	215466
bdn	790816
gluu	1366246
ngm	1426332
den	945764
cpg	1545851
pqg	1708035
bcab	1826892
xhr	1616000
thrm	903129
int	789460
sbgi	912752
gshhy	1012139
tr	98677
sbh	1368458
rmbs	917273
pax	1825570
mygn	899923
uctt	1275014
iijiy	1090633
vrrm	1682745
napa	1835256
btrs	1774155
bcc	1328581
drh	1298946
nac	1074952
pgre	1605607
wbt	1650962
pdm	1042776
cmp	1227654
aso	1817358
orryy	1641431
mwa	1350593
vgr	59440
prk	805676
baly	1747079
morf	1679363
mdrx	1124804
avns	1606498
modv	1220754
hcat	1636422
navg	793547
ww	105319
trmk	36146
nndm	1643303
enlc	1592000
mvis	65770
fbk	1649749
tlnd	1668105
bngo	1411690
amrc	1488139
htlf	920112
cswi	1624794
mnro	876427
hcsg	731012
fcpt	1650132
bcnay	1445168
cpk	19745
simo	1329394
bgs	1278027
play	1525769
ntct	1078075
dfh	1825088
cvi	1376139
yumm	1073748
prpl	1643953
mtor	1113256
rig	1451505
cstm	1563411
uehpy	1364276
epc	1096752
two	1465740
gsbd	1572694
sim	887153
cvco	278166
eb	1475115
pvg	1508844
pty	1190935
eqx	1756607
kai	886346
sasr	824410
adx	2230
abr	1253986
myov	1679082
cxp	1252849
infn	1138639
pipr	1230245
epay	1073349
himx	1342338
calm	16160
usna	896264
crc	1609253
svc	945394
sah	1043509
aat	1500217
ari	1467760
fuway	1090454
oibr-c	1160846
finv	1691445
iba	1044896
anf	1018840
sava	1069530
ttgt	1293282
bposy	1588966
eh	1759783
rvnc	1479290
itcb	1276671
ue	1611547
ear	1719395
atge	730464
sbcf	730708
ety	1340736
wre	104894
eva	1592057
crto	1576427
nmih	1547903
jps	1176433
ufs	1381531
adct	1771910
hyln	1759631
kar	1395942
clbk	1723596
hep	1283140
prft	1085869
lzb	57131
pdi	1510599
cohu	21535
ego	918608
dds	28917
blue	1293971
idcc	1405495
bke	885245
twnk	1644406
ottr	1466593
kn	1587523
smci	1375365
ccs	1576940
real	1573221
qtrx	1503274
apph	1807707
flidy	1433087
mgrc	752714
oi	812074
sm	893538
roic	1407623
ride	1759546
inst	1355754
tbk	1539638
impjy	1437538
bcrx	882796
lx	1708259
sndl	1766600
dbc	1328237
pmt	1464423
evt	1253327
ino	1055726
odp	800240
ntb	1653242
unfi	1020859
mac	912242
scgey	1449267
lbrt	1694028
prgs	876167
mtls	1091223
pro	1392972
eurn	1604481
or	1627272
bdc	913142
dsl	1566388
bur	1714174
banr	946673
kymr	1815442
crvl	874866
cgnt	1824814
rpay	1720592
cffn	1490906
lung	1127537
sncy	1743907
nmrk	1690680
nwbi	1471265
hope	1128361
patk	76605
utg	1263994
ns	1110805
dniyy	1487739
atgsy	1437541
bsm	1621434
mdgl	1157601
sjw	766829
rqi	1157842
nnox	1795251
endp	1593034
mfa	1055160
htgc	1280784
sumo	1643269
rvt	804116
cioxy	1483379
cnnc	1410187
crs	17843
afya	1771007
jks	1481513
vrts	883237
lkfn	721994
acb	1683541
btt	1528437
ceqp	1136352
pand	1807901
cva	225648
ggal	1114700
ping	1679826
gnmk	1487371
srrk	1727196
fprx	1175505
gab	794685
jag	1685715
hska	1038133
amti	1801777
catm	1671013
hmn	850141
pagp	1581990
drna	1399529
mcrb	1609809
sbtx	1671858
lnn	836157
alg	897077
ehth	1333493
gpro	1500435
argo	1091748
yext	1614178
atsg	894081
mnr	67625
osis	1039065
npo	1164863
bdj	1332283
gcp	1644440
spns	885740
erj	1355444
lc	1409970
bv	1734713
mntk	1826600
tpic	1455684
syke	1010612
hhr	1721181
domo	1505952
imcr	1671927
dea	1622194
irwd	1446847
prim	1361538
rlgy	1398987
wetg	1784970
vctr	1570827
nbtb	790359
lac	1440972
mile	1819035
cbz	944148
sitm	1451809
scs	1050825
gbio	1733294
home	1646228
cpe	928022
silk	1397702
wkhs	1425287
evh	1628908
pfs	1178970
core	1318084
kro	1257640
adus	1468328
gnw	1276520
vsto	1616318
nymt	1273685
flws	1084869
egbn	1050441
gth	1782594
ty	99614
ipoe	1818874
zuo	1423774
hni	48287
sgmo	1001233
gms	1600438
arcb	894405
ltc	887905
view	1811856
amk	1591587
wabc	311094
plmr	1761312
icfi	1362004
boot	1610250
mgnx	1125345
uis	746838
kura	1422143
hrmy	1802665
cccc	1662579
akr	899629
praa	1185348
usa	799195
dk	1694426
zntl	1725160
cgem	1789972
kalu	811596
nwn	1733998
gwb	1613665
imgn	855654
gevo	1392380
pbf	1534504
gva	861459
ypf	904851
avsfy	1454176
hbm	1322422
ken	1611005
ssp	832428
spnt	1576018
dlx	27996
gnl	1526113
kron	1741830
ismay	1438655
fvti	1626745
mbuu	1590976
nxe	1698535
ahl-pc	1267395
cytk	1061983
cere	1805387
atec	1350653
aaww	1135185
plt	914025
krg	1286043
ttcf	1741231
auph	1600620
acmr	1680062
adldy	1641427
csii	1180145
vlrs	1520504
taqr	1656053
aste	792987
wdr	1052100
bgcp	1094831
cnr	883902
amwd	794619
csgs	1005757
frta	1678463
vbtx	1501570
par	708821
mho	799292
arce	1740594
rtlr	1748773
mei	65270
cstl	1447362
ipof	1818873
irt	1466085
krys	1711279
dkl	1552797
pgen	1356090
cyh	1108109
msc	1713334
esta	1688757
imvt	1764013
faro	917491
htld	799233
ttmi	1116942
ssys	1517396
oflx	1317945
codi	1345126
szgpy	1450344
tslx	1508655
bsig	1748824
skt	899715
zom	1684144
dmtk	1651944
wmk	105418
efsc	1025835
ilpt	1717307
pmvp	1699382
nfh	1737422
fro	913290
rmo	1757932
yq	1821468
rgnx	1590877
evv	1222922
tnc	97134
zyme	1403752
rily	1464790
pack	1712463
blnk	1429764
bma	1347426
gbx	923120
yduqy	1519821
lmnx	1033905
ladr	1577670
trvg	1683825
usac	1522727
iag	1203464
prtc	1782999
aroc	1389050
stok	1623526
aifly	1065199
alx	3499
paya	1819881
air	1750
vor	1817229
pra	1127703
kamn	54381
syx	945114
mag	1230992
lwel	1567098
fpf	1567569
hmpt	1830197
etv	1322436
arqt	1787306
aledy	1508668
etg	1270523
stkl	351834
giii	821002
plrx	1746473
cash	907471
xpel	1767258
swm	1000623
cenx	949157
bbn	1493683
gff	50725
epac	6955
hlg	1596964
pgti	1354327
repl	1737953
slcjy	1523541
upld	1505155
seznl	1662991
fgroy	1438926
ges	912463
avo	1802974
usph	885978
ocfc	1004702
ocgn	1372299
hyt	1222401
tcbk	356171
road	1718227
gogl	1029145
sblk	1386716
cli	924901
mdp	65011
uvv	102037
hy	1173514
zeal	1674988
bxmx	1298699
pta	1793882
din	49754
jrvr	1620459
brmk	1784797
wire	850460
ffg	1012771
oxm	75288
foe	35214
cbd	1038572
ocul	1393434
btz	1379384
clb	1000229
nvee	1532961
msex	66004
frg	1528930
pbi	78814
jout	788329
alec	1653087
alvr	1754068
ymab	1722964
lnth	1521036
lfugf	1448591
fcf	712537
forty	1045986
mtrn	1104657
stc	94344
elf	1600033
bmdpf	1002788
prch	1784535
quot	1115128
buse	314489
qure	1590560
plus	1022408
vuzi	1463972
nexa	1713930
ebon	1799290
supn	1356576
sttk	1680367
fmtx	1538927
tgh	1413159
opi	1456772
ghg	1724755
itpof	880224
scr	1787134
cvgw	1133470
sand	1434614
hrtx	818033
mrtn	799167
oust	1816581
fdp	1047340
bst	1616678
grcl	1826492
gol	1291733
cndt	1677703
pten	889900
cydy	1175680
bpmp	1708301
trs	842633
grpn	1490281
nblx	1647513
cdxs	1200375
mmi	1578732
tba	1832459
cmps	1816590
xl	1772720
dcbo	1829959
lasr	1124796
wll	1255474
ichr	1652535
wpf	1809104
rad	84129
hsc	45876
bwmx	1788257
evop	1704596
nwbo	1072379
tgp	1308106
pntg	1766400
blfs	834365
nfj	1260563
stba	719220
shyf	743238
pi	1114995
prax	1689548
ecol	1783400
cogny	1584943
imkta	50493
star	1095651
chco	726854
azre	1633438
snex	913760
crk	23194
ha	1172222
vcra	1129260
crncy	909531
oas	1486159
mlab	724004
bjri	1013488
tbph	1583107
ecpg	1084961
kros	1664710
nrix	1549595
azz	8947
opra	1737450
sbsi	705432
sa	1231346
saft	1172052
dcom	846617
olma	1750284
ntgr	1122904
amsf	1018979
enva	1529864
fbnc	811589
vet	1293135
acls	1113232
nxgn	708818
gty	1052752
matw	63296
alex	1545654
camt	1109138
arko	1823794
fxcny	1164009
ceva	1173489
srce	34782
gabc	714395
tmp	1005817
bif	102426
ayrwf	1847462
nbhc	1475841
mass	1555279
cang	1725123
slp	1023459
rdwr	1094366
nmz	1266585
omer	1285819
glng	1207179
fsm	1341335
tbbk	1295401
knte	1797768
tbio	1693415
fmcc	1026214
ptgx	1377121
step	1796022
meso	1345099
vadp	1700849
nmfc	1496099
cmco	1005229
nktx	1787400
hees	1339605
scu	1403256
atra	1604464
cdev	1658566
pfc	946647
kos	1509991
evri	1318568
qada	1036188
yi	1738906
atri	701288
cnxn	1050377
stpk	1758766
lorl	1006269
inva	1080014
brog	1774983
tup	1008654
cmre	1503584
plya	1692412
drq	1042893
linx	1770883
lrn	1157408
imax	921582
nrk	1195739
tmdx	1756262
jws	1800682
brray	1381202
brkl	1049782
wow	1701051
acrs	1557746
prrfy	1446252
loma	1711375
pll	1728205
pddtf	1718226
erf	1126874
knsa	1730430
nrc	70487
sndx	1395937
eig	1379041
modn	1118417
sybt	835324
rmax	1581091
oec	1609804
rbbn	1708055
revg	1687221
silv	1659520
annx	1528115
ameh	1083446
ravn	82166
gsky	1712923
rnp	1224450
phat	1783183
nxrt	1620393
rwt	930236
sxi	310354
rgr	95029
mtsc	68709
mbin	1629019
hrvsf	1760439
nhc	1047335
qqqx	1608741
epix	1633932
mdxg	1376339
mcri	907242
mrsn	1442836
pcvx	1649094
cnst	1434418
denn	852772
rdnt	790526
dhc	1075415
chct	1631569
agys	78749
kfrc	930420
gpre	1309402
hibb	1017480
fph	1574197
vivo	794172
oii	73756
cmgr	1389518
ocsl	1414932
arzty	1423210
hurn	1289848
kra	1321646
ngd	800166
scwx	1468666
bhlb	1108134
myrg	700923
for	1406587
clnc	1717547
rytm	1649904
qnst	1117297
trhc	1651561
dvax	1029142
tvty	704415
cmbm	1738177
ofg	1030469
bpfh	821127
itos	1808865
dnow	1599617
hzo	1057060
rdus	1428522
chy	1222719
res	742278
wprt	1370416
etw	1322435
mitfy	1515160
imos	1123134
prpb	1812667
schn	912603
pump	1680247
grbk	1373670
chef	1517175
stng	1483934
ccf	830524
dbd	28823
fdmt	1650648
inn	1497645
chrs	1512762
sy	1758530
bhe	863436
eos	1308335
cls	1030894
lgsxy	1447221
nvgi	1500122
kref	1631596
arct	1768224
rptx	1808158
dht	1331284
afin	1568162
zgnx	1375151
axl	1062231
ingn	1294133
hqh	805267
cdmo	704562
ctagy	1450009
nesr	1698514
iclk	1697818
zumz	1318008
akro	1744659
rnlx	1811115
arco	1508478
pyr	1743344
bkd	1332349
stro	1382101
dbi	1319947
clm	814083
ltmaq	1047716
ffc	1174164
extr	1078271
labl	819220
gel	1022321
veco	103145
krny	1617242
ulnv	1605810
plow	1287213
ogi	1620737
sens	1616543
sfl	1289877
plce	1041859
mgpi	835011
srg	1628063
gof	1380936
acel	1698991
awf	906013
cxw	1070985
prta	1559053
tril	1616212
tcmd	1027838
sgh	1616533
agm	845877
bolt	1641281
tuwoy	1145678
erii	1421517
vff	1584549
apsg	1820872
talo	1724965
fax	790500
crhc	1818212
petq	1668673
lca	1844642
ftoc	1816090
jbss	880117
ffwm	1413837
vei	1693853
phvs	1830487
dac	1369241
chi	1171471
ever	1640428
cnob	712771
iiiv	1728688
ospn	1044777
btai	1720893
sii	1512920
meg	1643615
msgn	1469372
idex	837852
cldx	744218
hfwa	1046025
sibn	1459839
crtx	1662774
aod	1379400
eose	1805077
schl	866729
tpb	1290677
cts	26058
cet	18748
pahc	1069899
resi	1555039
cers	1020214
bomn	1494582
gsah	1809987
apog	6845
cara	1346830
gan	1799332
enta	1177648
bcsf	1655050
cubi	1488813
maxn	1796898
gam	40417
psnl	1527753
iesc	1048268
fnko	1704711
crmt	799850
jpc	1216583
uscr	1073429
vitl	1579733
agro	1499505
delky	1361371
veru	863894
hmst	1518715
smp	93389
amrx	1723128
insg	1022652
ebsb	1600125
obnk	1516912
cris	1108205
myi	883412
eim	1176984
brbr	1772016
desp	1703141
mx	1325702
lmat	1158895
gnog	1768012
pfbc	1492165
lgord	1400438
rc	1527590
pml	1170299
uht	798783
sph	1005210
banc	1169770
tell	61398
avxl	1314052
geo	923796
wnc	879526
kids	1425450
audc	1086434
gprk	1464591
rpt	842183
ande	821026
vsta	1792829
pthiy	1520253
bfs	907254
rbcaa	921557
aacq	1802457
ajax	1824963
tgi	1021162
cown	1466538
advm	1501756
merc	1333274
gldd	1372020
ortx	1748907
ra	1655099
aio	1778114
nwli	1635984
csr	798359
mwk	1757715
ebix	814549
ivr	1437071
ngms	1821349
afmd	1608390
bmtc	802681
np	1296435
swbi	1092796
cntb	1835268
lotz	1759008
igr	1268884
wash	737468
kyn	1293613
ptnr	1096691
thq	1604522
bvs	1665988
aegn	353020
vmo	884152
swdhy	1531006
gsg	1332174
pasg	1787297
hngr	722723
orla	1680056
xog	1655020
rtp	1819848
dgnr	1818201
jqc	1227476
tcx	909494
phk	1219360
wetf	880631
ghld	1821160
tig	1801754
ainv	1278752
rnwey	1361369
npacy	1450276
ccx	1774675
dfin	1669811
cry	784199
oric	1796280
osw	1758488
svm	1340677
gthx	1560241
cco	1334978
wrld	108385
lind	1512499
lbai	846901
stfc	874977
parr	821483
grc	42682
vnda	1347178
altm	1692787
aeri	1337553
pam	1469395
slca	1524741
trtx	1630472
esgc	1532981
tpc	77543
sri	1043337
boom	34067
ufcs	101199
wlkp	1604665
wbai	1517496
lxrx	1062822
aiv	922864
cii	1278895
mcf	1071993
amph	1297184
ofix	884624
clls	1627281
avid	896841
aan	1821393
gdyn	1743725
ckh	859598
mnrl	1745797
nx	1423221
cars	1683606
knl	1011570
bhk	1160864
dnn	1063259
rna	1599901
prdo	1046568
evm	1177161
ncbs	1174850
vrex	1681622
bcov	1313275
ten	1024725
hcc	1691303
gogo	1537054
kelya	55135
exk	1277866
gnus	1355848
pbfx	1582568
coll	1267565
uuuu	1385849
ntus	878526
usat	896429
le	799288
ctrn	1318484
alpc	1616736
phar	1828316
hutmf	1731805
alp-pq	3153
asxc	876378
bdtx	1701541
pae	1720821
oprx	1448431
tsha	1806310
forr	1023313
btwn	1815086
hexo	1690947
bcx	1506289
ac	1642122
mgic	876779
epzm	1571498
mmrty	1412481
apr	1735803
radi	1810739
nfbk	1493225
abtx	1642081
fi	1575828
emd	1227862
uvsp	102212
abml	1576873
gmre	1533615
vvi	884219
tcpc	1370755
arr	1428205
mrus	1651311
grvy	1313310
imtx	1809196
hbnc	706129
tdf	919893
adap	1621227
aosl	1387467
holi	1357450
tcs	1411688
htd	1260041
agx	100591
ruth	1324272
mnkd	899460
ango	1275187
atex	1304492
cbb	716133
by	1702750
fanh	1413855
umh	752642
echo	1426945
hfro	1710680
adtn	926282
tcrr	1750019
axgn	805928
vbiv	764195
hlit	851310
drd	1023512
nex	1688476
clnn	1822791
rngtf	1431852
alta	1636286
bcor	1068875
wftlf	1603923
ccd	1602584
ambc	874501
kpti	1503802
ctbi	350852
kopn	771266
chuy	1524931
fnch	1733257
svfa	1828478
cmlf	1818331
tsc	1380846
love	1701758
dms	1725134
fmbh	700565
veri	1615165
osur	1116463
scvl	895447
slrc	1418076
kdny	1435049
scsc	918965
hone	1769617
vtol	1525221
rxdx	1718852
nog	1104485
casa	1333835
sos	1346610
acco	712034
mod	67347
curi	1776909
espr	1434868
sp	1059262
gsbc	854560
ueic	101984
nie	1383441
ahh	1569187
spwh	1132105
avan	1819608
pfn	1296250
smlr	1554859
mmx	1773250
adag	1818838
atni	879585
nmco	1774342
best	1709505
fbms	947559
plab	810136
hlx	866829
sol	1417892
boac	1818089
ldp	1548717
cai	1388430
ziop	1107421
cbtx	1473844
awh	926617
prvb	1695357
rmni	1635282
cgbd	1544206
cgen	1119774
wiw	1267902
glt	41719
glp	1323468
boe	1320375
cpf	701347
algs	1799448
bedu	1696355
viot	1742770
pzn	1399249
togl	1378125
asix	1673985
uslm	82020
vygg	1822877
nkx	1195738
iim	885601
crzo	1040593
tbi	768899
ih	1814423
aten	1580808
agc	1823340
qcrh	906465
cmrx	1117480
capl	1538849
sboey	1578955
tpgy	1819399
dyn	1818794
vkq	877463
vgm	880892
vsbc	1697884
thry	1556739
tile	715787
tclry	1080259
rekr	1697851
good	1234006
hmhc	1580156
gim	828803
hstm	1095565
srdx	924717
rbac	1815184
gden	1071255
bxg	778946
mrc	1439095
cfb	1458412
kalv	1348911
cpac	1221029
bcei	1509589
etm	1067837
vinp	1826286
vta	1393662
calt	1795579
adn	1744494
abst	1071058
caap	1717393
efc	1411342
rfp	1393066
ll	1396033
sptn	877422
pcn	1160990
goac	1816176
gato	1517006
utl	755001
mye	69488
arlp	1086600
gci	1579684
wtre	1601669
trst	357301
vxrt	72444
kop	1315257
npk	80172
nga	1815495
hgen	1293310
gmtx	1816736
cac	750686
etj	1395325
idya	1676725
ulh	1308208
tgs	931427
zepp	1720446
bpyu	1496048
pdt	855886
fpac	1829426
cvm	725363
bto	925683
inbx	1739614
htbk	1053352
bit	1562818
cal	14707
sln	1479615
rfl	1713863
omp	1652133
mtw	61986
wina	908315
iqi	885125
ffic	923139
clvs	1466301
hzon	1821788
kcac	1841304
hwkn	46250
apei	1201792
icpt	1270073
trmd	1655891
atrs	1016169
hzac	1817071
amswa	713425
vslax	853180
sft	1762322
eth	896156
leap	1818346
nbr	1163739
hsii	1066605
abti	1442999
cir	1091883
myd	879361
tshmy	1503526
wndw	1071840
clsk	827876
tirx	1782941
gpmt	1703644
untc	798949
goss	1728117
eoi	1300391
hvt	216085
amtb	1734342
nid	1557915
kdmn	1557142
cass	708781
amtx	738214
btbt	1710350
bfk	1137393
grsv	1816816
vray	1597313
atha	1620463
asti	1350102
treb	1805833
vgac	1804591
blbd	1589526
pets	1040130
bbdc	1379785
qiwi	1561566
mtem	1183765
ubp	1029800
vapo	1253176
dco	30305
vvr	1059386
pebo	318300
harp	1708493
tpco	1593195
ipod	1818876
sify	1094324
cmtl	23197
acic	1824502
prts	1378950
xent	1271214
gco	18498
prty	1592058
akus	1722271
yorw	108985
jynt	1612630
wifi	1169988
sohu	1734107
mgtx	1735438
evlo	1694665
peri	1338940
pdfs	1120914
bgy	1393299
plby	1803914
cldt	1476045
csv	1016281
hpk	1792849
cyd	932695
vec	1601548
ccv	1812234
ke	1606757
thr	1489096
tars	1819790
hci	1400810
gts	1171662
spaq	1838527
mgta	1690585
ecom	1169652
bchg	1732409
qd	1692705
vhi	59255
lcy	1822492
cfiv	1825249
nbb	1478888
fmcb	1085913
avd	5981
arch	1037676
muc	1051004
qtt	1733298
vrtv	1599489
rev	887921
xone	1561627
vspr	1818093
akts	1584754
albo	1322505
fosl	883569
loco	1606366
cmo	766701
sgtx	1821323
rmr	1644378
ghy	1554697
dgii	854775
ffntf	1783875
ardx	1437402
vcv	895531
ssdt	1673504
ihc	701869
mit	1826058
bzh	915840
dbvt	1613780
ghvi	1819394
clw	1441236
kodk	31235
plse	1625101
oxlc	1495222
hcci	1403431
nssc	69633
msbi	1466026
mitk	807863
mcs	62234
uec	1334933
pstx	1661460
xene	1582313
ryi	1481582
ff	1337298
cdxc	1386570
iiin	764401
mmd	1518557
agcb	1830232
lqdt	1235468
thff	714562
avk	1219120
sldb	1707502
bgb	1546429
krp	1657788
nxj	1087786
imxi	1683695
gilt	897322
lbc	1475348
rigl	1034842
ldl	60977
trit	1819876
hbia	732417
hov	357294
mvf	835948
blx	890541
blw	1233681
nptn	1227025
chw	1396277
arlo	1736946
diax	1608742
hix	1058239
soi	1697500
hafc	1109242
bcyc	1761612
knop	1564180
sspk	1779474
fsp	1031316
curo	1711291
nmgrf	1649752
dfp	1559991
grts	1656634
bbar	913059
haac	1824013
catc	711772
dmrc	1438231
vaqc	1842386
iva	1756594
jpi	1547994
ifn	917100
newt	1587987
agen	1098972
rrgb	1171759
ppr	826020
strl	874238
mui	1232860
rada	761238
dxpe	1020710
eft	1288992
acre	1529377
co	1467808
pgc	1050743
hps	1215913
dx	826675
xbit	1626878
orbc	1361983
idt	1005731
pace	1819404
eols	1570562
este	10254
gsm	1639877
mmu	886043
dmyd	1816101
srlp	1525287
gmii	1819395
nbtx	1760854
oprt	1538716
egrx	827871
aciu	1651625
glog	1534126
ubia	1500242
titn	1409171
bw	1630805
orc	1518621
lxfr	1096056
actc	1820630
pros	1634038
jfr	1276533
pko	1412350
ryam	1597672
mua	901243
apto	882361
igd	1285890
ggn	1313510
anab	1370053
crf	33934
